,Date,Rating,Review
16992,2020-01-04 21:55:35,2,Filmes que assisti dublado e depois não tinha mais a opção nem de legenda em português. Depois de assistir uma vez um filme ele nunca mais carregou. Precisa de alguns ajustes.
16993,2020-01-04 21:44:56,4,Boa qualidade de exibição. Controle de áudio e vídeo tem acesso limitado. Falta aumentar o repertório de conteúdo
16994,2020-01-04 21:44:16,5,Perfeito
16995,2020-01-04 21:44:06,1,"A Amazon Prime é ótima, o problema é o app. Depois que começo a assistir a tela trava e não consigo fazer nada, tenho que fazer alguma gambiarra no celular pra conseguir pausar o vídeo (e só isso consigo fazer, não consigo sequer voltar nem avançar o que estou assistindo), e quando bloqueio a tela do celular ele volta do início do filme/episódio. Tinha melhorado, mas depois da última atualização voltou a acontecer de novo, um pena pois a Amazon é excelente, mas esses bugs atrapalham demais."
16996,2020-01-04 21:43:58,5,Gostei da atualização do catálogo dos filmes muito bom o conteúdo.
16997,2020-01-04 21:43:56,1,Ruim não dar opção de vc assistir ou baixar
16998,2020-01-04 21:43:51,4,"Estou gostando , só acho que a atualização do episódio deveria ser mais rápido"
16999,2020-01-04 21:42:53,4,Só falta ter a função de espelhamento pra ficar ainda melhor.
17000,2020-01-04 21:37:15,5,"Muito bom,bem barato além das variáveis opções"
17001,2020-01-04 21:24:20,1,O app funciona bem. O serviço é que não compensa. Os concorrentes apresentam catálogos muito mais interessantes. As melhores séries estão disponíveis só para assinantes dos EUA.
17002,2020-01-04 21:23:17,2,"O gerenciamento das séries que estão em andamento é muito fraco. Muitas vezes, retoma em episódios que o usuário já assistiu e não dá a continuidade correta."
17003,2020-01-04 21:21:20,1,Falta de suporte a HD e HDR aos aparelhos Xiaomi redmi note 8 pro.
17004,2020-01-04 21:15:52,2,"O conteúdo é muito bom, ótimas séries originais e filmes mais recentes que o principal concorrente. Mas o aplicativo precisa melhorar bastante, principalmente por não permitir criar perfis de diferentes usuários. Outro problema é quando não salva o ponto onde você parou numa série e quando percebe, está passando um capítulo que já assistiu."
17005,2020-01-04 21:14:34,5,Muito bom
17006,2020-01-04 21:09:05,5,"Sinceramente é o melhor custo benefício da atualidade, oferecem um serviço superior com um preço justo e popular, tornando o serviço disponível para todas as classes sociais. Séries e filmes atuais incluindo séries abandonadas e descontinuadas pela principal concorrente."
17007,2020-01-04 21:09:04,5,"Muito bom, opção de lazer viável e de qualidade"
17008,2020-01-04 21:06:23,4,Poderia ter controle manual da qualidade do streaming.
17009,2020-01-04 20:59:44,5,Top.
17010,2020-01-04 20:49:06,5,Tudo funcionando bem
17011,2020-01-04 20:46:31,4,Excelente!
17012,2020-01-04 20:35:30,5,App excelente!!!
17013,2020-01-04 20:31:25,5,Estou tendo uma experiência muito boa com o aplicativo!
17014,2020-01-04 20:25:01,4,Muito bom Só precisa de mais variedade de series
17015,2020-01-04 20:13:58,5,Estou satisfeita
17016,2020-01-04 20:13:43,5,Excelente
17017,2020-01-04 20:06:47,1,The walking dead não está disponível.aff
17018,2020-01-04 20:04:45,5,"Migrei da Netflix, estou gostando muito!!! Adeus Netflix!"
17019,2020-01-04 19:50:02,1,"Parabéns a todos da Amazon pelo grande investimento e pelo trabalho, vale muito a assinatura, agora precisa de correções no app fui tentar ver um filme e surge uma mensagem de erro o que já aconteceu várias vezes, percebo que quando a internet é mais fraca não funciona o que não acontece com a concorrência que funciona em qualquer tipo de internet fraca forte móvel roda muito bem imagem e som show, façam o teste que verão, Amazon prime vídeo precisa de uma atualização urgente que melhore isso!"
17020,2020-01-04 18:23:40,5,App ótimo!
17021,2020-01-04 18:17:37,5,Demais
17022,2020-01-04 18:02:59,5,"Muito bom, te vários conteúdos"
17023,2020-01-04 17:45:41,5,"Aplicativo fantástico! Além de excelentes séries, a assinatura é barata e não me sinto assaltado ao pagar. Qualidade excelente, tanto no smatphone quanto na TV! Continuem assim!"
17024,2020-01-04 17:44:29,4,O aplicativo parece não registrar os filmes e epsódios assistidos.
17025,2020-01-04 17:37:37,5,Top das galaxias :)
17026,2020-01-04 17:29:26,2,"Não funciona no espelhamento do celular para a tv, mostra a imagem dos filmes e séries, mas quando coloca pra rodar a tela fica preta, já com a Netflix esse problema não ocorre."
17027,2020-01-04 17:29:14,5,"Excelente aplicativo, mas acho que a criação de perfis de usuário seria algo que viria a deixar o aplicativo mais organizado."
17028,2020-01-04 17:28:03,5,"Catálogos de filmes ótimos, acesso simples, preço baixo."
17029,2020-01-04 17:27:02,4,Muito bom
17030,2020-01-04 17:23:54,5,Muito bom
17031,2020-01-04 17:15:09,5,"O app é ótimo, só uma sugestão , para transmitir para tv , para espelhar."
17032,2020-01-04 16:56:22,5,Gostei
17033,2020-01-04 16:53:29,5,Muito bom
17034,2020-01-04 16:46:39,5,"Para mim otimo, gosto mais que o netflix. Poderia ter mais aparelho no mercado c/ app neles tipo blu-ray e smart tvs"
17035,2020-01-04 16:35:35,5,"Achei fantástico e contém bastantes filmes q acabaram de sair do cinema,simplesmente incrível💖"
17036,2020-01-04 16:34:01,4,Aplicativo maravilhoso Só vejo dois problemas a ausência de perfis para separar o que cada um que usa a conta assiste E segundo quando se minimiza o aplicativo para Android e volta para a série sai do que estou vendo e volta do início
17037,2020-01-04 16:29:29,5,Maravilhoso
17038,2020-01-04 16:28:52,4,"Muito bom, 💯% satisfeito."
17039,2020-01-04 16:13:27,4,O app é bom!
17040,2020-01-04 16:07:15,5,"Ótimo app. Simplificado. Só senti falta da função de empilhamento das categorias, como em outras plataformas."
17041,2020-01-04 16:01:47,5,Muito bom
17042,2020-01-04 15:57:51,5,Muito bom
17043,2020-01-04 15:50:23,1,Não tem app para smart tv panasonic
17044,2020-01-04 15:37:31,5,É muito bom
17045,2020-01-04 15:33:20,3,"Não é ruim, mas incomoda o fato da legenda não entrar, mesmo ajustando a legenda ela não entra. Precisam corrigir o bug para celular"
17046,2020-01-04 15:21:29,1,Odiei pois cancelei minha assinatura e estao me cobrando mesmo tendo cancelado.
17047,2020-01-04 15:21:01,5,Muito bom recomendo
17048,2020-01-04 15:20:03,5,Top
17049,2020-01-04 15:06:15,5,Excelente
17050,2020-01-04 15:03:14,5,Muito bom
17051,2020-01-04 14:54:04,4,Pra instalar o app na tv até não consegui
17052,2020-01-04 14:46:39,3,"Funcionalidades, busca por filmes/séries, ainda sem muita visibilidade. Ou pode ser que eu não esteja fazendo isso de forma correta!"
17053,2020-01-04 14:39:22,5,Ótimo
17054,2020-01-04 14:37:40,3,"Alguns filmes não tem legenda em português. Um filme russo não tinha o áudio original, somente inglês. No mais, as séries originais são boas, assim como o catálogo de filmes. As capas de alguns filmes estão em espanhol. Ou seja, fizeram tudo as pressas ou não ligam mesmo para o público brasileiro."
17055,2020-01-04 14:28:45,5,Excelente app custo benefício lá em baixo e a qualidade lá em cima
17056,2020-01-04 14:03:30,5,Tá excelente muito bom.
17057,2020-01-04 14:03:15,4,"Esse app da Amazon é bom, mas perde feio para o app da Netflix. Agora, tratando de conteúdo, tanto Netflix como Amazon Prime são excelentes. Vale a pena ter acesso a essas duas 😎👍"
17058,2020-01-04 13:55:26,3,Um bom app mais ainda muito inferior ao do Netflix. Falta opções de visualização por categorias e trs outrS coisas
17059,2020-01-04 13:53:23,5,Melhor aplicativo para séries e filmes!!
17060,2020-01-04 13:41:43,2,Não dei 5 estrela porque a Amazon prime android tv não pega no meu tv box
17061,2020-01-04 13:33:22,4,Muito bom
17062,2020-01-04 12:56:16,5,Ótimo app
17063,2020-01-04 12:33:15,2,"Após entrar nos vídeos baixados, o vídeo tranca, impedindo você de pausar, avançar ou trocar idioma e/ou legenda. Para fazer isso preciso sair do video e entrar nele novamente."
17064,2020-01-04 11:54:49,5,Excelente opção para encontrar um bom filme.
17065,2020-01-04 11:50:36,5,Muito bom. Falta ter integração com chromecast.
17066,2020-01-04 11:42:27,2,Trava muito
17067,2020-01-04 11:19:07,5,"É o meu primeiro canal de strem o N, está ficando defasado."
17068,2020-01-04 11:00:32,5,Boa
17069,2020-01-04 10:02:02,5,Muito bom!
17070,2020-01-04 08:48:43,3,"Preço ótimo , bom conteúdo, mais muito anuncio tá estragando a Amazon prime vídeo."
17071,2020-01-04 05:50:42,5,"Falta um botão de próximo e anterior, para caso queira ir ao episódio adiante ou anterior. De vez em quando eu lê volta 2 ou três episódios atrás o que me obriga a família fica adiantando os episódios qu já assisti, falta um ícone para escolher o episódio da série quando isso acontecer, no demais séries e vídeos muito bons, falta melhorar o app 👍"
17072,2020-01-04 05:40:55,5,Excelente aplicativo!
17073,2020-01-04 05:35:15,1,"O sistema de busca é péssimo, na maioria das vezes não aparece o tipo de conteúdo que se está procurando. E quando está descendo o resultado da busca e clica em um filme, quando volta pra tela de busca, volta pro topo e não onde tinha parado, tendo que descer novamente até chegar onde estava, isso é muito irritante. Também tem muitas séries e temporadas de séries que estão na plataforma mas estão indisponíveis."
17074,2020-01-04 04:29:00,5,Muito bom
17075,2020-01-04 04:25:23,5,Sensacional! Melhores séries e filmes ♥️
17076,2020-01-04 03:59:19,5,Excelente
17077,2020-01-04 03:48:11,1,"Amazon prime é uma imundície fiz tudo passo a passo, e não cadastro a forma de pagamento .. lixo"
17078,2020-01-04 03:43:30,5,Melhor app de todos 🤩
17079,2020-01-04 03:43:10,4,"Gostei, porém acho os filmes batidos, mas pelo valor está ótimo."
17080,2020-01-04 03:29:36,5,"Sensacional! Não sei como fiquei tanto tempo sem o Prime Video, simplesmente fantástico, excelente serviço, App com ótima interface, vasto conteúdo e de ótima qualidade, excelente opções de conteúdo original Amazon, e o melhor de tudo... o preço, totalmente acessível e justo, parabéns Amazon 👏, continuem assim que jamais perderão um assinante se quer! 😀"
17081,2020-01-04 03:27:56,2,Episódios baixados bugam as legendas quando não tem internet. Caso de modo avião durante vôos.
17082,2020-01-04 03:20:36,5,Muito top amei recomendo
17083,2020-01-04 03:17:42,4,Muito bom
17084,2020-01-04 03:15:50,1,"vc paga pra ver propaganda durante os episódios, aí força demais neh vou terminar as séries e cancelar porque ninguém merece ficar vendo propaganda"
17085,2020-01-04 03:11:36,5,Muito boa
17086,2020-01-04 03:00:49,5,Pelo preço cobrado o App oferece uma experiência ótima.
17087,2020-01-04 02:53:47,3,"nao flui muito bem,parece precisar de mais banda doque a que a que eu tinha anteriormente,fora isso parece ok."
17088,2020-01-04 02:47:51,5,Ótimo conteúdo.
17089,2020-01-04 02:47:49,4,Mais filmes e series e poder escolher a categoria .Gostaria que tivesse filmes mais recentes.
17090,2020-01-04 02:25:43,5,Galaxy note 10+ Aplicativo incrível nota 1000 gente gue beleza assistir filmes com imagem em HD áudio esterio e mono dublagem original perfeito parabéns aos criadores deste apps 👍👍👍👍👍👌👌👌👌👏👏👏👏👏👏👏👏👏👏👏
17091,2020-01-04 02:14:17,4,Colocar uns filmes mais novos seria bom
17092,2020-01-04 02:12:06,3,Pena não ter a opção de pagar no débito. So no crédito
17093,2020-01-04 02:08:10,4,"Gostei do produto. Recomendo, por ser barato imaginei q poderia ser fraco de filmes, séries. Gostei tanto q cancelei a Netflix. Espero q continue com esse preço."
17094,2020-01-04 02:05:34,2,Gostaria de saber pq em um celular ícone do cromecast está aparecendo e em outro não?
17095,2020-01-04 01:48:28,2,Confuso e bem abaixo dos concorrentes
17096,2020-01-04 01:44:42,5,Muito hom
17097,2020-01-04 01:31:13,5,Excelente alternativa aos concerrentes. Preço justo e ótimo conteúdo.
17098,2020-01-04 01:20:58,5,Não vivo mais sem
17099,2020-01-04 01:04:09,5,"Simplesmente incrivel. Nunca usei Netflix, a Amazon Prime Video já tem tudo que eu gosto. Filme, series e documentarios a um preço pra lá de justo."
17100,2020-01-04 01:04:03,5,Melhor e mais barato que a Netflix.. amei. Kkkk
17101,2020-01-04 01:02:54,5,Excelente e fácil de operar
17102,2020-01-04 01:01:30,5,Ótimo aplicativo👏👏👏👏👏
17103,2020-01-04 00:59:52,5,"Simplesmemte sensacional. Adoro a variedade de filmes/series muito bons do catalogo. Melhor qualidade do que quantidade! A unica critica na minha opiniao é o layout, que as vezes não facilita para achar filmes e séries."
17104,2020-01-04 00:58:17,1,Não gostei porque diferente da Netflix o prime video não funciona no tv box mx9 por isso não aprovei
17105,2020-01-04 00:48:50,5,"Ótimo, melhor que Netflix"
17106,2020-01-04 00:44:08,2,Falta um botão de atirar a imagem na tela da TV.
17107,2020-01-04 00:35:04,4,A variedade de filmes e series tem melhorado cada vez mais! Recomendo
17108,2020-01-04 00:27:16,5,Muito bom
17109,2020-01-04 00:19:19,5,Excelente
17110,2020-01-04 00:16:10,5,Top
17111,2020-01-04 00:08:13,4,"Bom, só que poderia ser compatível com o tvbox, única reclamação."
17112,2020-01-03 23:59:10,5,Ótimo!
17113,2020-01-03 23:56:49,2,Tem que melhorar um pouco !! Deixa a desejar. ...
17114,2020-01-03 23:54:07,3,As propagandas repetidas são um saco. O recurso de voltar onde paramos é falho.
17115,2020-01-03 23:37:52,5,Incrível
17116,2020-01-03 23:37:47,4,Não entendo porque é pago mas tem propaganda 🤦🏽‍♀️
17117,2020-01-03 23:26:40,4,"Gostei, tem filmes muito bons"
17118,2020-01-03 23:22:25,5,Amo
17119,2020-01-03 23:19:32,5,Ótimo
17120,2020-01-03 23:18:51,5,Ok
17121,2020-01-03 23:05:10,5,Muito bom
17122,2020-01-03 23:04:49,2,Não aceita cartão de débito? Se resolver meu problema dou mais estrela.
17123,2020-01-03 23:04:09,5,Excelente!
17124,2020-01-03 23:01:58,4,"Estou gostando, só que as vezes demora pra entrar principalmente na tv, no celular está ótimo!"
17125,2020-01-03 22:59:03,4,É bom barato um concorrente a Netflix precisa melhorar em dois sentido a criação de perfil e colocar mais conteudo
17126,2020-01-03 22:40:22,5,Útil
17127,2020-01-03 22:39:21,5,"Gostei bastante, não trava é complicado de usar. Mas para colocar na smart tv, vai ter alguns se batendo."
17128,2020-01-03 22:37:06,5,Show
17129,2020-01-03 22:32:25,5,Gostei muito do app
17130,2020-01-03 22:32:14,5,Muito bom!
17131,2020-01-03 22:27:29,3,"Algumas coisa para melhorar, mas bom 😁"
17132,2020-01-03 22:18:53,5,Muito bom o aplicativo filmes bons
17133,2020-01-03 22:05:25,5,Olá tudo bem com eu falo para eu colocar este aplicativo para mim se vcs tiverem whatsapp mande pra mim falar com vcs ok ?
17134,2020-01-03 21:56:15,5,Muito bom. Estou bem satisfeita com o conteúdo. 👏👏👏
17135,2020-01-03 21:47:20,5,Otimo
17136,2020-01-03 21:46:00,5,Funciona muito bem
17137,2020-01-03 21:45:03,5,"Ainda estou em experiência,mas estou gostando muito"
17138,2020-01-03 21:43:37,5,Excelente app
17139,2020-01-03 21:38:44,5,Excelente! Só falta o App para Smart tv.
17140,2020-01-03 21:37:54,5,E bom e barato
17141,2020-01-03 21:30:17,3,O interface do aplicativo e sua estabilidade precisam ser melhoradas. Em relação ao conteúdo da Amazon estou satisfeito.
17142,2020-01-03 21:28:48,5,Ótimo!
17143,2020-01-03 20:49:41,5,"Gostei bastante da variedade de títulos do aplicativo. Porém, acho que a possibilidade de avaliação dos títulos para criar um quadro sobre os títulos ficou faltando, mas não é um grande problema. Ainda estou aprendendo a usar o aplicativo e espero que próximas atualizações possam deixar o prime melhor ainda."
17144,2020-01-03 20:34:55,5,Muito bom
17145,2020-01-03 20:33:57,5,Excelente
17146,2020-01-03 19:56:12,3,"O bom é que é barato. Mas ainda tem poucas opções, principalmente pra crianças. Precisa melhorar o catálogo infantil."
