,Unnamed: 0,Date,Rating,Review,Classification
14866,14866,2020-01-21 20:41:28,3,Trava muito na tv!!!,Positiva
14867,14867,2020-01-21 20:40:15,3,"o app tranca muito no meu mxq pro,acho q deveriam melhorar a interface e o servidor tbm a imagem as vzs fica horrivel",Negativa
14877,14877,2020-01-21 19:19:31,3,Interface muito primitiva. Parece ser de uma empresa que está começando agora. Uma das maiores empresas do mundo não investe em design em nenhuma de suas plataformas,Negativa
14883,14883,2020-01-21 18:15:35,3,"Aguardando a terceira temporada de This is us, do contrário vou cancelar o serviço.",Negativa
14906,14906,2020-01-21 13:17:45,3,"O streaming é bom, mas tem que melhorar mais a interface do site e do aplicativo",Positiva
14908,14908,2020-01-21 12:15:37,3,Estou dando 3 estrelas somente pelo fato que no PS4 ele tem um bug que aparece uma faixa verde em baixo do vídeo por alguns segundos e depois desaparece mas deixa o vídeo lento bem baixo o FPS do filme ou série sendo nescessário fechar o app e abrir novamente.,Negativa
14926,14926,2020-01-21 03:20:58,3,"Precisa melhorar, principalmente por não aparecer botão de pular abertura das séries, e por ter muitos trailers antes dos episódios",Positiva
14933,14933,2020-01-21 02:38:13,3,"App bom, mas ele trava e só sai o áudio",Positiva
14946,14946,2020-01-21 00:20:31,3,Interface muito bom catálogo Muito bom tbm pode. Estou tento muitos problemas com a conexão gostaria que vcs melhorassem isso,Positiva
14965,14965,2020-01-20 22:17:41,3,"As legendas simplesmente não aparecem. Difícil assistir um filme assim, o serviço é ótimo mas o app não funciona",Negativa
14971,14971,2020-01-20 21:53:52,3,Pode colocar mais filmes em portugues . E mais variedade,Positiva
14983,14983,2020-01-20 19:49:10,3,Não tem muitas opções boas de filmes. Do nada da bug no app e não consegue mais assistir pelo cel. O valor é mais em conta que os demais,Negativa
15033,15033,2020-01-20 09:10:50,3,Daria 5 estrelas se tivesse a função transmitir do smartphone para a tv.,Positiva
15034,15034,2020-01-20 08:00:33,3,"No ps4 fica travando e aparece umas linhas verdes, não é minha internet, espero que resolvam isso pq ninguém assiste no celular, lancem uma att para ps4, e eu usei em algumas TVs, é muito lento, vcs precisam melhorar muita coisa.",Negativa
15043,15043,2020-01-20 02:53:38,3,"Aplicativo muito bom, e com o preço bem acessível, porém muitos problemas quando se trata de transmitir algum filme na TV pois trava muito a tela congela do nada e continua saindo a voz mas é como não tivesse trocado de cena.",Negativa
15045,15045,2020-01-20 02:30:36,3,O app do celular e muito bom amo as séries e vídeos porém para assistir no PS4 o app trava muitas vezes e séries como sobrenatural vive travando tendo entrar em contato mais nada acontece nem resposta,Negativa
15050,15050,2020-01-20 01:55:23,3,O app é bom! Gosto muito que quando vc clica na tela aparece informações de atores e músicas que estão tocando. Porém quando baixo para assistir depois surge um problema com a legenda: no começo a legenda está lá mas quando vc pausa e retorna o vídeo a legenda some. Quando vc toca no ícone de configuração de legenda as opções de legenda somem. Mato o app e abro novamente e o erro persiste. Limpo o cache e nada. Depois de mtas horas consegui assistir com a legenda. Verifiquem isso.,Negativa
15059,15059,2020-01-20 00:36:20,3,"Gosto das séries, porém trava muito, toda hora fica travando a imagem mais o áudio continua com a tela travada.",Negativa
15071,15071,2020-01-19 23:28:17,3,Nao estou conseguindo abaixar o app no video game xbox one se ele é compativel com o app,Negativa
15072,15072,2020-01-19 23:23:47,3,"Funciona direitinho, mas é meio confuso e não achei como avaliar os filmes e séries que assisto! Tem umas bombas de filmes que até da raiva de ter perdido tempo com as porcarias que estão pelo meio de poucas coisas boas! O desconto é que estão começando e tudo parece que será muito bom mais pra frente! Recomendo mas acho que uma forma de avaliação rápida e de fácil visualização para todos está faltando.👍",Positiva
15085,15085,2020-01-19 21:34:49,3,"Foi descontado um valor na minha conta sem eu ter colocado,sendo que estava na semana do teste grátis",Negativa
15097,15097,2020-01-19 19:34:45,3,"Pena que algumas das séries não possuem opção legendada. Isso se torna chato, pois quem quer ouvir no áudio original com legendas em português fica impedido disso. Além disso, passou a não gravar o episódio em que perto de assistir.",Negativa
15107,15107,2020-01-19 17:48:42,3,Como faço pra inserir o código na TV,Negativa
15110,15110,2020-01-19 17:22:02,3,É meio decepcionante quando tentamos assistir um filme ou série no app e as legendas não aparecem. Ou quando o app esquece o episódio da série em que estamos e recomeça do nada. Tem vários pequenos problemas que frustam aos poucos até o usuário desistir do conteúdo. Ainda há muito o que melhorar para o serviço ser tão bom quando a N....ix,Negativa
15112,15112,2020-01-19 17:19:13,3,"Difícil de controlar o filme, pausar, aumentar. Tem que aprimorar a interface e controle.",Positiva
15122,15122,2020-01-19 16:11:47,3,Não está aparecendo o botão de transmitir para o Chromecast tenho certeza que o aparelho e o chormeast estão na mesma. Outros apps como YouTube e Netflix transmitem normal. O que pode ser?,Negativa
15132,15132,2020-01-19 15:08:04,3,"Um app muito bom, mas quando quero assistir legendado muitas vezes não funciona a legenda.",Positiva
15141,15141,2020-01-19 13:19:47,3,"Troquei de app pois o concorrente estava com preço alto, mas infelizmente este não atendeu nossa demanda. Tenho filhos pequenos e o fato de não ter perfis complica a utilização. Pelo menos poder mudar entre perfil adulto e infantil...Apesar do acesso a filmes bem atuais, ainda muito a desejar na variedade de filmes e séries. Espero que seja apenas uma questão de adaptação... já que pagamos a anuidade... Outra coisa minha tv lg smart, não tão nova, não suporta o app mas suportava o concorrente.",Negativa
15155,15155,2020-01-19 11:33:35,3,"O app e bom!mais poderia melhorar mais,tem muitos filmes e series antigos,não tem quase nada de novidades e filmes e series novos!",Positiva
15156,15156,2020-01-19 11:11:12,3,"O catálogo de vocês é excelente, opções várias e de ótima qualidade, porém a reprodução dos filmes na Smart é horrível, trava muito; as vezes não dá pra assistir, pois o app diz que a internet foi desconectada. Por fim, façam ajustes na qualidade da reprodução dos vídeos. Obrigado.",Negativa
15217,15217,2020-01-18 23:39:38,3,"Até que tem séries e filmes legais, mas peca em quantidade, e mesmo custando tão barato acaba não valendo tanto a pena, definitivamente não dá para substituir a Netflix. E quanto ao app precisa ser otimizado, a experiência não é tão boa quanto o da concorrência.",Positiva
15228,15228,2020-01-18 22:24:56,3,Poderia incluir a opção de espelhamento do celular para a TV. Igual o YouTube disponibiliza.,Negativa
15236,15236,2020-01-18 21:06:26,3,Acho que a configuração de audio e idioma precisa melhorar.,Negativa
15260,15260,2020-01-18 16:38:18,3,Deveria ter Greys Anatomy.,Positiva
15264,15264,2020-01-18 16:11:39,3,"A ideia do aplicativo é excelente, porém só pode usufruir se tiver um cartão de crédito. Se for um cartão de débito com um pagamento a vista já não pode usufruir. Nesse quesito, a Netflix está anos luzes a frente. Bóra melhorar essa forma de pagamento.",Negativa
15270,15270,2020-01-18 15:28:41,3,"Na minha box TV só consigo ver os trailers não consigo ver os filmes e nem as séries, decepcionante.",Negativa
15274,15274,2020-01-18 15:09:35,3,Ficaria melhor se tiverse a série gleyss anatomia eu acho que é assim que escreve kkkk,Positiva
15290,15290,2020-01-18 12:45:48,3,"tem oque melhorar, principalmente a sincronização, quanto assisto na tv, não conta que ja assisti quanto to no app.",Positiva
15298,15298,2020-01-18 10:35:23,3,"O conteúdo da Amazon é incrível, melhor que o Netflix, mas eles estão se lançando então vamos ver. No entanto, o aplicativo ainda deixa a desejar. A coisa mais chata até o momento é que não grava a posição direito onde eu parei de assistir daí tenho que ficar procurando o episódio. Outra coisa é que é muito difícil o procedimento de colocar em vários aparelhos, coloquei no celular e não consigo passar para televisão, vou desinstalar caso não consiga. .",Negativa
15301,15301,2020-01-18 07:25:23,3,"Porquê ainda não é possível criar mais de um perfil? É muito chato isso. Se podemos usar em mais de um aparelho, tínhamos que poder ter mais de um perfil na conta. Poderia ser mais organizado a páginas que mostra o conteúdo.",Negativa
15302,15302,2020-01-18 07:14:12,3,"E incrível pelo valor, porem o aplicativo e meio bugado na HR do streaming tanto no cel, quanto na tv box, tem horas que fica impossivel de assistir",Negativa
15312,15312,2020-01-18 03:16:42,3,"Estou testando e tem vários filmes e séries muito bons, gostei, mas a resolução fica horrível em vários momentos. Totalmente fora de foco, as vezes. Não posso aumentar a pontuação desse jeito.",Positiva
15328,15328,2020-01-18 01:40:07,3,"melhorou muito travava muito rondando suave,so falto de perfil separado..",Positiva
15337,15337,2020-01-18 00:41:20,3,"Os trailers que aparecem , quando colocamos alguma coisa para assistir e um pouco desagradável, deveria aparecer no menu inicial.",Negativa
15367,15367,2020-01-17 19:08:18,3,Poderia ser mais barato a taxa,Positiva
15378,15378,2020-01-17 17:05:52,3,"Não está mais funcionando através do Chromecast faz mais de 20 dias, chega a transmitir a tela inicial e que está pronto para reprodução mas depois dá uma mensagem de erro quando tenta fazer a reprodução. CAST_PLAYBACK_START_ERROR antes que venham com aquelas ""fórmulas "" Já digo: resetei o app home, o Chromecast, Já Limpei o cache do aplicativo desinstalei e Instalei de novo, tirei o roteador da tomada por 2 minutos e o Chromecast também reiniciei o celular e não adiantou absolutamente nada.",Negativa
15381,15381,2020-01-17 16:23:52,3,"Mesmo tendo feito downloads, e tendo conta prime, é necessário ter acesso a internet pra poder acessar a legenda. Só por isso não é 5 estrelas.",Negativa
15383,15383,2020-01-17 16:16:37,3,Não consigo mudar os áudios dos seriados no celular para português . Dois seriados .. The mentalist e Plantão noturno,Negativa
15397,15397,2020-01-17 13:46:57,3,"Alguns bugs em legendas e áudios que não ocorrem no computador, corrigindo isso melhoraria bastante.",Negativa
15415,15415,2020-01-17 08:01:06,3,Por enquanto está sendo boa,Positiva
15438,15438,2020-01-17 01:09:29,3,"Aplicativo BOM. Mas apresenta algumas falhas, exemplo, falta temporadas de Séries. (NCIS TEMP 14/15/16), volta na 17. Pra quem gosta da série, como fica?",Positiva
15448,15448,2020-01-17 00:35:33,3,"Toda vez que coloca pausa, quando volta a legenda demora a aparecer. Na TV, não tem como aumentar a legenda, ficando muito pequena.",Negativa
15487,15487,2020-01-16 16:37:00,3,"Ainda tem muito o que melhorar, o aplicativo não está fluido, falta de praticidade do design, a falta de múltiplos perfis, constante bugs nas legendas, que não surgem quando deveriam ou perdem sincronia. ""Crashs"" também ocorrem. Está indo pelo caminho certo, mas esses erros não podem deixar de ser mencionados.",Negativa
15506,15506,2020-01-16 14:16:53,3,"Bastante séries e filmes bons, porém alguns episódios de diversas séries estão sem legenda em português-BR disponível.",Positiva
15524,15524,2020-01-16 06:23:03,3,"Estou gostando muito, gostaria que tivesse mais séries e filmes mas o serviço e bom.",Positiva
15536,15536,2020-01-16 03:24:48,3,Falta legendas para Amazon Rider,Positiva
15538,15538,2020-01-16 03:07:46,3,"O filme ""Green book"" tem a dublagem no prime vídeo (Pelo celular), porém na smart TV só tem às opções de áudio Espanhol e Inglês.",Negativa
15582,15582,2020-01-15 22:47:23,3,"A série q assisto não passa os episódios continuamente, sempre q acaba um, tenho q lembrar qual assisti, já q sempre volta para a página com tds os episódios da temporada",Positiva
15593,15593,2020-01-15 21:19:28,3,"Suporte ao Chromecast existe, mas ainda é precário, precisa de várias tentativas pra funcionar. Concorrente funciona de primeira, sempre, na mesma rede...",Negativa
15606,15606,2020-01-15 18:37:40,3,"O aplicativo tem muitos títulos bons, mas a ferramenta de pesquisa deixa a desejar. Dia desses assisti a um filme e no dia seguinte pesquisei para assisti -lo novamente, mas o filme não aparece. Ou seja, talvez até tenha alguns títulos que procurei e não encontrei, mas tenho que esperar a sorte mostrar eles no feed.",Positiva
15610,15610,2020-01-15 17:35:15,3,o aplicativo não funciona enquanto não atualizar ????????????? amada,Positiva
15621,15621,2020-01-15 16:26:30,3,Pode funcionar melhor o app,Positiva
15626,15626,2020-01-15 16:07:23,3,"O aplicativo não está funcionando direito no meu celular pois quando vou assistir um filme a imagem aparece e depois some, meu celular e um samsung Galaxy a10 e não entendo porque não está funcionando correta mente o aplicativo, vou até desista e cancelar minha conta.",Negativa
15627,15627,2020-01-15 16:07:06,3,App trava o tempo todo no meio dos filmes e séries. As vezes trava e sou obrigado a reiniciar o app,Positiva
15632,15632,2020-01-15 15:24:25,3,Mal tem séries dubladas,Positiva
15653,15653,2020-01-15 08:48:39,3,"Não é bem otimizado, para aparelhos mais antigos ele é mais lento mas, nada q atrapalhe quando estiver assistindo alguma série ou filme, o conteúdo é bom",Positiva
15674,15674,2020-01-15 01:38:48,3,Fica carregando muito.mesmo minha internet sendo de fibra óptica de 50mb.,Negativa
15680,15680,2020-01-15 01:10:18,3,O app não acompanha o ritmo em que se assiste uma série. Retorna para o episódio 01 sempre .,Negativa
15682,15682,2020-01-15 00:59:35,3,"Não está salvando os vídeos onde paro de assistir, sempre volta pro início da temporada",Positiva
15701,15701,2020-01-14 23:30:41,3,Vc n aceita débito,Negativa
